I Drink Your Blood;A band of satanist hippies roll into a town and begin terrorizing the local folk. They rape a local girl and her grandpa goes after them. He fails and is given LSD. This bothers his grandson and he gets back at the hippies by feeding them meat pies infected with blood from a rabid dog. They turn into crazed lunatics and begin killing and/or infecting everything in their path.;90;1970-01-01;/j4oZwyJzcSLWotAJ4luB8v4XuTH.jpg
I Eat Your Skin;A cancer researcher on a remote Caribbean island discovers that by treating the natives with snake venom he can turn them into bug-eyed zombies. Uninterested in this information, the unfortunate man is forced by his evil employer to create an army of the creatures in order to conquer the world.;84;1971-10-29;/h6YN8W8MtHPvTvenL3XwNTg1g0.jpg
I Like to Hurt People;"A ""documentary"" showcasing the Detroit professional wrestling scene of the 1970s. The story centers around a campaign to ban the Sheik.";80;1985-06-01;/9LlY7l2tLZRmbfXni3LByIjnPR2.jpg
I Married a Witch;A comedy from the golden age of Hollywood, based on an unfinished novel by Throne Smith. A witch and her sorcerer father who were burned at the stake by Puritans in the 17th century return to the present to haunt the descendant of the man who condemned them. Now Wallace Woodley is running for governor when a young beautiful witch step into his life.;77;1942-10-30;/je47It0cpuFzM7wUReWlUQX0vXY.jpg
I Saw Mommy Kissing Santa Claus;A boy witnesses his mother kissing what he believes to be is the real Santa Clause and retaliates with mischief.;100;2002-10-23;/coHVneguKK4EYIhdvyl2UA610Nh.jpg
I Sell The Dead;18th century justice catches up with a pair of grave robbers. With only a few hours to go before his date with the guillotine, Arthur Blake (Monaghan) tells his life story to Father Francis Duffy (Ron Perlman). Before long, Arthur spills the beans on how he got started in the grim corpse peddling business with seasoned ghoul Willie Grimes.;85;2008-08-07;/7uozFnYFBacGyBfWfnuSAGvz6Oc.jpg
I'll Be There;A comedy about a has-been rock star (Craig Ferguson) that discovers he has a teenage daughter (Charlotte Church), from a long forgotten love affair.;105;2003-06-13;/wpEu1RdqRrPIYVaBH0gitMlbFDY.jpg
I, Frankenstein;200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.;92;2014-01-22;/7DhoIiGPXDhKHy4sjghAAOloPJM.jpg
I-See-You.Com;A 17-year-old boy buys mini-cameras and displays the footage online at I-see-you.com. The cash rolls in as the site becomes a major hit. Everyone seems to have fun until it all comes crashing down....;92;2006-03-08;/ioWVeYvD5HwMxXLdLsuoMTqEJ0F.jpg
Imagine;A blind teacher breaks the rules to help a female student rediscover the pleasures of life.;105;2012-04-12;/vuU9UGfFYfqA4DonOKm8LYqOi3W.jpg
Imperial Dreams;A 21-year-old reformed gangster's devotion to his family and his future is put to the test when he is released from prison and returns to his old stomping grounds in Watts, Los Angeles.;87;2014-01-20;/rDCinJO7ZrVfPnHVFsMbuHwPGnl.jpg
In Cold Blood;A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.;134;1967-12-14;/t5wnOmnrsp3T2zImTsArJe84Gt9.jpg
In Our Garden;60 year old widow and cystic fibrosis sufferer Daisy (Gayle Wells) hooks up with crack addicted lonely ex-cop Rick (Walt Dongo) in a trailer park romance.;86;2002-03-08;/ct6U0nkKEwH38jqcCJ8dJYzeztM.jpg
In a Heartbeat;A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.;4;2017-06-01;/wJUJROdLOtOzMixkjkx1aaZGSLl.jpg
In the Valley of Elah;A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.;124;2007-08-31;/qiBWrEwnq9svXNsqOBohT0ELSX.jpg
Inch'Allah;A Canadian doctor finds her sympathies sorely tested while working in the conflict ravaged Palestinian territories.;101;2012-09-08;/5sfVfQ8MNsWKXXow9KcqWp8XkIo.jpg
Incognito from St.Petersburg;A comedy based on a classic play 'Revizor' by Nikolai Gogol.;91;1977-01-01;/fcRenC6PPKjEegTEhSrWxfxWtHv.jpg
Innocent Blood;A beautiful vampire turns a crime lord into a creature of the night.;112;1992-09-25;/tUzvtT4fo2da15I2PrZrfBqkqzV.jpg
Inspector Palmu's Error;A closed room mystery begins when an infamous tycoon is found dead in his bath tub. The famous police lieutenant Palmu is summoned to investigate.;103;1960-09-09;/oH7Hz4vBZIayygCYX2cvuw9N3CM.jpg
Into the Badlands;A bounty hunter searches the west for a wanted outlaw named Red Roundtree.;89;1991-07-24;/AjKmlj5iMjHgmj4MEBnFI3inOdZ.jpg
Into the Woods;"A collection of fairy tale characters head into the woods, and soon learn that fairy tales don't end at ""happily ever after."" This rendition of Stephen Sondheim's Tony Award-winning musical was recorded on the stage with an all-star Broadway cast.";153;1991-03-15;/lgzVcyFeymLCRz6frflTswU5Ipy.jpg
Invaders from Space;A bunch of pernicious salamander men from the planet Kulimon in the Moffit Galaxy plan on taking over Earth by unleashing a lethal plague on mankind. It's up to valiant superhero Starman from the Emerald Planet to save the human race before it's too late.;78;1965-01-01;/5ZAXl0hYRnYem8HRKJRPE2MC1N4.jpg
Investigation of a Citizen Above Suspicion;A chief of detectives, homicide section, commits a murder and deliberately leaves clues to prove his own responsibility for the crime.;115;1970-02-09;/z8BMRY5hULiPM160s0qKTcu2dt2.jpg
Irma Vep;"A Chinese movie actress, in France to star in a remake of ""Les Vampires"", finds petty intrigues and clashing egos on the set.";99;1996-09-06;/uFGubvhFdNS4cJdFHsCGuTpM9ZP.jpg
Iron Maiden: Flight 666;A chronological account of the heavy metal band Iron Maiden's 2008 world tour through India, Australia, Japan, USA, Canada, Mexico and South America in a jet piloted by the band's front man, Bruce Dickinson. Features interviews with the musicians, their road crew and fans.;112;2009-04-21;/uQomOM1emV0uGM50EYg4R9HxlYH.jpg
Isadora;A biography of the dancer Isadora Duncan, the 1920s dancer who forever changed people's ideas of ballet. Her nude, semi-nude, and pro-Soviet dance projects as well as her attitudes on free love, debt, dress, and lifestyle shocked the public of her time.;131;1968-09-14;/e4nTLz3HlfnMMIxi2ooUXOn9qv8.jpg
Island in the Sky;A C-47 transport plane, named the Corsair, makes a forced landing in the frozen wastes of Labrador, and the plane's pilot, Captain Dooley, must keep his men alive in deadly conditions while waiting for rescue.;109;1953-09-05;/b82WsrNdU1x0FYCJvNigiN7zYMO.jpg
Island of Death;A British couple on a break on a small Greek Island, spreading terror beyond anything the Islanders could have ever imagined. Only stopping every once in a while to shag anything that moves, be it a man, woman or an animal. But will they go unpunished, or the inspector from London will be able to put an end to their killing spree?;108;1976-04-26;/bGbNE6okgh0nNkRxLvlPkjgafoZ.jpg
It Rains in My Village;A bizarre and tragic love story involving swineherd, village fool, teacher and an agricultural pilot. The story unfolds in a remote village in the communist ruled Yugoslavia at the down of Soviet occupation of Czechoslovakia in 1968.;84;1968-01-01;/UhDk9foZlKQdH9oHzLDDcco8rl.jpg
It's Kind of a Funny Story;A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.;101;2010-07-06;/wADblWdHMk2SIaZRBazTGOTBf4w.jpg
It's a Dog's Life;A bull terrier tells his life story, from the streets of the Bowery to a life of luxury.;88;1955-12-23;/el4XXoxljUTKr7HSldElFx0Nm0i.jpg
J.D.'s Revenge;A college student is possessed by a 40's era gangster.;95;1976-08-25;/vsI9kZm64539mS3GWY2Bz4tF5fh.jpg
Jawbreaker;3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.;87;1999-01-30;/pjgsvVxxMR2DjjCyeHMoMJLzXds.jpg
Jean-Luc Cinema Godard;A biography of the great French director made for 3DD, featuring interviews with Anna Karina and Mike Leigh among others.;24;2009-09-30;/s6PNkOsj4DGonAdqB4L7NU9HZfq.jpg
Jeepers Creepers;"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.";90;2001-07-01;/gaIiibMDw95MDT0QtpwMCFDSyQO.jpg
Jennifer Eight;A big city cop from LA moves to a small town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, the cop, John Berlin, meets a young blind woman named Helena, who he is attracted to. Meanwhile, a serial killer is on the loose and only John knows it.;124;1992-11-06;/kXYGrgE99FMAupMYHkSPHRqo5Jy.jpg
Jimmy Carter Man from Plains;"A chronicle of the former president's tour recent for his book ""Palestine: Peace Not Apartheid.""";125;2007-10-26;/2lhVYWF6hkhSqNpPwFlFSUZeOEu.jpg
Joe Kidd;A band of Mexicans find their U. S. land claims denied and all the records destroyed in a courthouse fire. Their leader, Louis Chama, encourages them to use force to regain their land. A wealthy landowner wanting the same decides to hire a gang of killers with Joe Kidd to track Chama.;88;1972-07-14;/rLsoXLC2YpZ5B0OR1wTLv1i4jC3.jpg
Johan Falk: Leo Gaut;A car explodes outside a primary school where GSI's Chief Patrick Agrell has just left his children.The event reconnects Johan Falk to Leo Gaut, a former criminal restaurant owner Johan put behind bars a decade ago.;92;2009-10-07;/pBBGiJ5n75TDUviyzwBAKMg26s0.jpg
Johnny Eager;A charming racketeer seduces the DA's daughter for revenge, then falls in love.;107;1941-12-09;/ihoDjtedlEEW2ynyHm2pfrtuIfy.jpg
Johnny Handsome;A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison.;94;1989-09-12;/8NVYY7BH8OhPCRiIREB0SBu9Ly5.jpg
Johnny Mad Dog;A cast of unknown performers are used in this drama about child soldiers fighting a war in an unnamed African country.;97;2008-05-20;/5ra9Ww0FoJpz45hMQ5rpu5TeepX.jpg
Joy Division;A chronological account of the influential late 1970s English rock band.;93;2007-09-07;/rsOz4nyvJAmbSQX2CqDfRks60Pb.jpg
Juggernaut;A bomber has planted 7 bombs on a transatlantic cruise ship. While a crack bomb squad team try to defuse the bombs the police attempt to track down the mad bomber.;109;1974-09-25;/dHMtUoT6PTAOh4u671H5w3lmZ1m.jpg
Just Bea;16 year-old Bea is in her first year at upper secondary school in Oslo. Active on the school magazine, she falls in love with Daniel, the smartest and most gifted student in the top year, who returns her feelings. There is just one drawback, namely her friend' idea of virginity and first love...;86;2004-01-23;/7SQvG1ocuOpWS5Bv7QGwSnSDIju.jpg
Justin Bieber's Believe;A backstage and on-stage look at Justin Bieber during his rise to super stardom.;92;2013-12-19;/ytodsbPbg75ZtAwem52LflyStwR.jpg
Juvenile Offender;16-year-old juvenile offender Ji-gu reunites with his young mom who he thought was dead, and the two try to make up for their time lost.;107;2012-09-11;/ysDpYaUtXl1kOGvbTqnOdB5iiLg.jpg
Juwanna Mann;A basketball star is booted out of the NBA when his on-court antics go too far, so he poses as a woman and joins the WUBA.;91;2002-06-21;/rDGsIPzCM9h1zpPvdtkadla2pPl.jpg
Kansas: Miracles Out Of Nowhere;"2014 marked the 40th Anniversary of KANSAS! The classic lineup reunited, for the first time in more than 30 years, to relive the incredible, untold story of one of the most successful American rock bands. The Feature film includes in-depth interviews with all 6 original members along with Brian May (Queen), David Wild (Rolling Stone), Garth Brooks, and many more! Here how ""Dust in the Wind"" was just a passing comment away from never being recorded and how ""free beer"" changed their lives forever!";78;2015-03-24;/2JI3nrZ1NJEGrSDH3YNMhgFlF10.jpg
Kart Racer;14-year-old Watts Davies is estranged from his dad, a former International Karting Federation (IKF) champion. Watts's resolve to race in the upcoming IKF Regional Championships rekindles their relationship as they pursue the dream together.;94;2003-05-16;/iRbyMEiFWEBjFCf9bzxq8l7ft8D.jpg
Kidco;A boy who lives at a country club where his father works decides to make some extra money by selling composted horse manure as fertilizer, and has his three sisters (two of which are older) join him in the enterprise. As their sales increase, they draw increased scrutiny from the IRS and state tax board, as well as the large scale competitor who seeks to put them out of business at any cost.;105;1984-04-13;/ndZEtCq0AmkSN94Ay4PArbLn9aB.jpg
Kids in the Hall: Same Guys, New Dresses;A behind the scenes look at the comedy troupe, The Kids In The Hall's 1999-2000 reunion tour.;93;2001-03-02;/8CSOi6J2cAfkvT5EyqKYSgvnqlW.jpg
Killer Bean 2: The Party;3D Animated coffee beans get into a gun fight over a loud party next door. Bean1 cant sleep and so crashes the party and starts shooting all the Beans. Bean2 avoids being shot and sneaks away with the CD which they have been playing loudly all night. Bean1 and Bean2 confront and agree to a 25 metre standoff gunfight. Bean2 is killed and Bean1 finally arrives back at home and collapses into bed 1 minute before his alarm clock goes off.;7;2000-08-08;/axohjUoEVhitH7k5znw6IOIjbYk.jpg
